location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
368887,"Düzce - Bahçeşehir","no2",17.268,"µg/m³","2022-10-25T14:00:00Z","2022-10-25T17:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",17.978,"µg/m³","2022-10-25T15:00:00Z","2022-10-25T18:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",22.853,"µg/m³","2022-10-25T16:00:00Z","2022-10-25T19:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",23.998,"µg/m³","2022-10-25T17:00:00Z","2022-10-25T20:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",23.496,"µg/m³","2022-10-25T18:00:00Z","2022-10-25T21:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",20.899,"µg/m³","2022-10-25T19:00:00Z","2022-10-25T22:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",19.899,"µg/m³","2022-10-25T20:00:00Z","2022-10-25T23:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",17.738,"µg/m³","2022-10-25T23:00:00Z","2022-10-26T02:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",16.189,"µg/m³","2022-10-26T00:00:00Z","2022-10-26T03:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",15.745,"µg/m³","2022-10-26T01:00:00Z","2022-10-26T04:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",15.409,"µg/m³","2022-10-26T02:00:00Z","2022-10-26T05:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",14.786,"µg/m³","2022-10-26T03:00:00Z","2022-10-26T06:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",14.715,"µg/m³","2022-10-26T04:00:00Z","2022-10-26T07:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",16.947,"µg/m³","2022-10-26T05:00:00Z","2022-10-26T08:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",19.377,"µg/m³","2022-10-26T06:00:00Z","2022-10-26T09:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",22.786,"µg/m³","2022-10-26T07:00:00Z","2022-10-26T10:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",20.65,"µg/m³","2022-10-26T08:00:00Z","2022-10-26T11:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",20.184,"µg/m³","2022-10-26T09:00:00Z","2022-10-26T12:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",22.218,"µg/m³","2022-10-26T10:00:00Z","2022-10-26T13:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",20.342,"µg/m³","2022-10-26T11:00:00Z","2022-10-26T14:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",18.379,"µg/m³","2022-10-26T12:00:00Z","2022-10-26T15:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",18.385,"µg/m³","2022-10-26T13:00:00Z","2022-10-26T16:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",18.057,"µg/m³","2022-10-26T14:00:00Z","2022-10-26T17:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",18.196,"µg/m³","2022-10-26T15:00:00Z","2022-10-26T18:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",17.927,"µg/m³","2022-10-26T16:00:00Z","2022-10-26T19:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",17.73,"µg/m³","2022-10-26T17:00:00Z","2022-10-26T20:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",17.75,"µg/m³","2022-10-26T18:00:00Z","2022-10-26T21:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",18.552,"µg/m³","2022-10-26T19:00:00Z","2022-10-26T22:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",18.916,"µg/m³","2022-10-26T20:00:00Z","2022-10-26T23:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
368887,"Düzce - Bahçeşehir","no2",19.04,"µg/m³","2022-10-26T23:00:00Z","2022-10-27T02:00:00+03:00","Europe/Istanbul",40.860818,31.229429,,,,"Unknown Governmental Organization","Türkiye"
