location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
5788,"İstanbul - Üsküdar","no2",124.1,"µg/m³","2022-10-25T14:00:00Z","2022-10-25T17:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",127.4,"µg/m³","2022-10-25T15:00:00Z","2022-10-25T18:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",132.1,"µg/m³","2022-10-25T16:00:00Z","2022-10-25T19:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",136.9,"µg/m³","2022-10-25T17:00:00Z","2022-10-25T20:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",139.6,"µg/m³","2022-10-25T18:00:00Z","2022-10-25T21:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",140.5,"µg/m³","2022-10-25T19:00:00Z","2022-10-25T22:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",142,"µg/m³","2022-10-25T20:00:00Z","2022-10-25T23:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",141.7,"µg/m³","2022-10-25T21:00:00Z","2022-10-26T00:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",139.7,"µg/m³","2022-10-25T22:00:00Z","2022-10-26T01:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",138.7,"µg/m³","2022-10-25T23:00:00Z","2022-10-26T02:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",137.1,"µg/m³","2022-10-26T00:00:00Z","2022-10-26T03:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",135.4,"µg/m³","2022-10-26T01:00:00Z","2022-10-26T04:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",131.4,"µg/m³","2022-10-26T02:00:00Z","2022-10-26T05:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",127.7,"µg/m³","2022-10-26T03:00:00Z","2022-10-26T06:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",125.4,"µg/m³","2022-10-26T04:00:00Z","2022-10-26T07:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",124.8,"µg/m³","2022-10-26T05:00:00Z","2022-10-26T08:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",123.8,"µg/m³","2022-10-26T06:00:00Z","2022-10-26T09:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",123.8,"µg/m³","2022-10-26T07:00:00Z","2022-10-26T10:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",124,"µg/m³","2022-10-26T08:00:00Z","2022-10-26T11:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",121.1,"µg/m³","2022-10-26T09:00:00Z","2022-10-26T12:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",114.6,"µg/m³","2022-10-26T10:00:00Z","2022-10-26T13:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",112.4,"µg/m³","2022-10-26T11:00:00Z","2022-10-26T14:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",111.9,"µg/m³","2022-10-26T12:00:00Z","2022-10-26T15:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",113.8,"µg/m³","2022-10-26T13:00:00Z","2022-10-26T16:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",114.8,"µg/m³","2022-10-26T14:00:00Z","2022-10-26T17:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",116.6,"µg/m³","2022-10-26T15:00:00Z","2022-10-26T18:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",117.6,"µg/m³","2022-10-26T16:00:00Z","2022-10-26T19:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",116.9,"µg/m³","2022-10-26T17:00:00Z","2022-10-26T20:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",114.7,"µg/m³","2022-10-26T18:00:00Z","2022-10-26T21:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",111.1,"µg/m³","2022-10-26T19:00:00Z","2022-10-26T22:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",108.3,"µg/m³","2022-10-26T20:00:00Z","2022-10-26T23:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",105.5,"µg/m³","2022-10-26T21:00:00Z","2022-10-27T00:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",102.3,"µg/m³","2022-10-26T22:00:00Z","2022-10-27T01:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.3,"µg/m³","2022-10-26T23:00:00Z","2022-10-27T02:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",97.8,"µg/m³","2022-10-27T00:00:00Z","2022-10-27T03:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",97.1,"µg/m³","2022-10-27T01:00:00Z","2022-10-27T04:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",94.9,"µg/m³","2022-10-27T02:00:00Z","2022-10-27T05:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93.3,"µg/m³","2022-10-27T03:00:00Z","2022-10-27T06:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",92.3,"µg/m³","2022-10-27T04:00:00Z","2022-10-27T07:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",92.7,"µg/m³","2022-10-27T05:00:00Z","2022-10-27T08:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",92.9,"µg/m³","2022-10-27T06:00:00Z","2022-10-27T09:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93.7,"µg/m³","2022-10-27T07:00:00Z","2022-10-27T10:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93.7,"µg/m³","2022-10-27T08:00:00Z","2022-10-27T11:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93.3,"µg/m³","2022-10-27T09:00:00Z","2022-10-27T12:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93.4,"µg/m³","2022-10-27T10:00:00Z","2022-10-27T13:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",94.8,"µg/m³","2022-10-27T11:00:00Z","2022-10-27T14:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",96.6,"µg/m³","2022-10-27T12:00:00Z","2022-10-27T15:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.5,"µg/m³","2022-10-27T13:00:00Z","2022-10-27T16:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",103.5,"µg/m³","2022-10-27T14:00:00Z","2022-10-27T17:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",107,"µg/m³","2022-10-27T15:00:00Z","2022-10-27T18:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",110.3,"µg/m³","2022-10-27T16:00:00Z","2022-10-27T19:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",111.9,"µg/m³","2022-10-27T17:00:00Z","2022-10-27T20:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",112.1,"µg/m³","2022-10-27T18:00:00Z","2022-10-27T21:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",109.8,"µg/m³","2022-10-27T19:00:00Z","2022-10-27T22:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",107.4,"µg/m³","2022-10-27T20:00:00Z","2022-10-27T23:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",105.2,"µg/m³","2022-10-27T21:00:00Z","2022-10-28T00:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",102.9,"µg/m³","2022-10-27T22:00:00Z","2022-10-28T01:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",102.2,"µg/m³","2022-10-27T23:00:00Z","2022-10-28T02:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",99.3,"µg/m³","2022-10-28T00:00:00Z","2022-10-28T03:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",97.4,"µg/m³","2022-10-28T01:00:00Z","2022-10-28T04:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",95,"µg/m³","2022-10-28T02:00:00Z","2022-10-28T05:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93,"µg/m³","2022-10-28T03:00:00Z","2022-10-28T06:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",91.4,"µg/m³","2022-10-28T04:00:00Z","2022-10-28T07:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",92.2,"µg/m³","2022-10-28T05:00:00Z","2022-10-28T08:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",95.3,"µg/m³","2022-10-28T06:00:00Z","2022-10-28T09:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",96,"µg/m³","2022-10-28T07:00:00Z","2022-10-28T10:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",94,"µg/m³","2022-10-28T08:00:00Z","2022-10-28T11:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",92.5,"µg/m³","2022-10-28T09:00:00Z","2022-10-28T12:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93.8,"µg/m³","2022-10-28T10:00:00Z","2022-10-28T13:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93.2,"µg/m³","2022-10-28T11:00:00Z","2022-10-28T14:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",94.8,"µg/m³","2022-10-28T12:00:00Z","2022-10-28T15:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",97,"µg/m³","2022-10-28T13:00:00Z","2022-10-28T16:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",99.1,"µg/m³","2022-10-28T14:00:00Z","2022-10-28T17:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",101.5,"µg/m³","2022-10-28T15:00:00Z","2022-10-28T18:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",105.5,"µg/m³","2022-10-28T16:00:00Z","2022-10-28T19:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",106.8,"µg/m³","2022-10-28T17:00:00Z","2022-10-28T20:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",105.9,"µg/m³","2022-10-28T18:00:00Z","2022-10-28T21:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",104.7,"µg/m³","2022-10-28T19:00:00Z","2022-10-28T22:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",104.4,"µg/m³","2022-10-28T20:00:00Z","2022-10-28T23:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",103.6,"µg/m³","2022-10-28T21:00:00Z","2022-10-29T00:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",105.8,"µg/m³","2022-10-28T23:00:00Z","2022-10-29T02:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",104.7,"µg/m³","2022-10-29T00:00:00Z","2022-10-29T03:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",104.1,"µg/m³","2022-10-29T01:00:00Z","2022-10-29T04:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.8,"µg/m³","2022-10-29T02:00:00Z","2022-10-29T05:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.5,"µg/m³","2022-10-29T03:00:00Z","2022-10-29T06:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.9,"µg/m³","2022-10-29T04:00:00Z","2022-10-29T07:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",101,"µg/m³","2022-10-29T05:00:00Z","2022-10-29T08:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.6,"µg/m³","2022-10-29T06:00:00Z","2022-10-29T09:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.6,"µg/m³","2022-10-29T07:00:00Z","2022-10-29T10:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",97.9,"µg/m³","2022-10-29T08:00:00Z","2022-10-29T11:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",95.6,"µg/m³","2022-10-29T09:00:00Z","2022-10-29T12:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",93.7,"µg/m³","2022-10-29T10:00:00Z","2022-10-29T13:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",92.8,"µg/m³","2022-10-29T11:00:00Z","2022-10-29T14:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",94.2,"µg/m³","2022-10-29T12:00:00Z","2022-10-29T15:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",95.3,"µg/m³","2022-10-29T13:00:00Z","2022-10-29T16:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",96,"µg/m³","2022-10-29T14:00:00Z","2022-10-29T17:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",98.4,"µg/m³","2022-10-29T15:00:00Z","2022-10-29T18:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",99.6,"µg/m³","2022-10-29T16:00:00Z","2022-10-29T19:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.2,"µg/m³","2022-10-29T17:00:00Z","2022-10-29T20:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100,"µg/m³","2022-10-29T18:00:00Z","2022-10-29T21:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",99.2,"µg/m³","2022-10-29T19:00:00Z","2022-10-29T22:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",99.6,"µg/m³","2022-10-29T20:00:00Z","2022-10-29T23:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",99.2,"µg/m³","2022-10-29T21:00:00Z","2022-10-30T00:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",99.8,"µg/m³","2022-10-29T22:00:00Z","2022-10-30T01:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
5788,"İstanbul - Üsküdar","no2",100.4,"µg/m³","2022-10-29T23:00:00Z","2022-10-30T02:00:00+03:00","Europe/Istanbul",41.015278,29.024999999999995,,,,"Unknown Governmental Organization","Türkiye"
